"","X","res_1.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation","seqnames","start","end","width"
"15736",15736,"peak29120",2.06884078017478,117.176569733666,-1.14355320147925,0.448253502509757,-2.55113054349054,0.0107374099024776,0.0953541317617934,1.020660483924,"Not Sig","Unchanged","Ddx43","Promoter (<=1kb)","chr9",78395532,78396459,928
"15737",15737,"peak29122",2.10872851439126,128.448345427312,-1.45673566181525,0.440198175444611,-3.30927237566106,0.000935387906567077,0.0135942661485262,1.86664423171368,"Sig","Down","Cgas","Promoter (<=1kb)","chr9",78442397,78443355,959
"15739",15739,"peak29124",3.23802735720093,1729.92532772887,-0.640799938034313,0.254921788036768,-2.51371192305417,0.0119467976129213,0.103167427226501,0.986457399692554,"Not Sig","Unchanged","Eef1a1","Promoter (<=1kb)","chr9",78480284,78481757,1474
"15740",15740,"peak29125",1.67644224997074,47.4725160471599,-0.0375790816529999,0.649443444600605,-0.0578635167779856,0.953857343801699,0.996920138363788,0.0013396309131218,"Not Sig","Unchanged","Eef1a1","Promoter (<=1kb)","chr9",78488795,78489480,686
"15742",15742,"peak29129",2.49115421771414,309.851938628979,0.290369222383042,0.326714095984893,0.888756334518448,0.374134047769807,0.84666823271107,0.0722867348038814,"Not Sig","Unchanged","Cd109","Promoter (<=1kb)","chr9",78615354,78616234,881
"15743",15743,"peak29135",2.5222985942785,332.888348265994,-0.394291520525634,0.329066015049892,-1.19821404366492,0.230833699495848,0.701733266637582,0.153827934651638,"Not Sig","Unchanged","Col12a1","Promoter (<=1kb)","chr9",79718044,79719334,1291
"15748",15748,"peak29142",2.8723278981528,745.294468843575,0.152144095771833,0.290098947566763,0.52445586944716,0.599961506300065,0.953435502624424,0.0207086804907795,"Not Sig","Unchanged","Myo6","Promoter (<=1kb)","chr9",80164302,80165572,1271
"15749",15749,"peak29148",2.75652821802529,570.858166136234,-0.678875989916079,0.28059329478139,-2.41943055141425,0.0155448287341844,0.125535309034277,0.901234103967861,"Not Sig","Unchanged","Htr1b","Promoter (<=1kb)","chr9",81632089,81633957,1869
"15756",15756,"peak29169",3.00803910983916,1018.683120141,0.131708728850791,0.277946626761333,0.473863383000817,0.63559733237673,0.963281305157269,0.0162468681845326,"Not Sig","Unchanged","Elovl4","Promoter (<=1kb)","chr9",83805236,83806562,1327
"15759",15759,"peak29179",2.88661605897181,770.222247706126,-0.597734566114735,0.272109375196336,-2.19667023851511,0.0280440058700266,0.191832933770501,0.717076831331335,"Not Sig","Unchanged","Tent5a","Promoter (<=1kb)","chr9",85326439,85328357,1919
"15761",15761,"peak29183",3.12051506055024,1319.82107993089,-0.568181708727918,0.256855663969296,-2.21206610727431,0.0269620975422815,0.186841846864939,0.728525848517161,"Not Sig","Unchanged","Tpbg","Promoter (<=1kb)","chr9",85842329,85844477,2149
"15766",15766,"peak29190",1.61501313263089,41.210998070267,-1.88644708832,0.722170172524397,-2.61219191832002,0.00899637355661112,0.0829584198780368,1.08113952861497,"Not Sig","Unchanged","Prss35","Promoter (<=1kb)","chr9",86743224,86744085,862
"15767",15767,"peak29191",3.28516054396195,1928.23758559025,0.326069431961393,0.269838890540795,1.20838560856778,0.226898972837784,0.696538066984519,0.15705514366277,"Not Sig","Unchanged","Snap91","Promoter (<=1kb)","chr9",86879161,86881062,1902
"15770",15770,"peak29197",2.13939454364706,137.846119131146,0.612552332673275,0.436671562403066,1.40277587416573,0.160683683444362,0.583144017938354,0.23422417513493,"Not Sig","Unchanged","Mrap2","Promoter (<=1kb)","chr9",87144183,87145176,994
"15772",15772,"peak29202",2.28564243587693,193.037833996802,-0.576922411397412,0.398976656107919,-1.44600543055672,0.148175678653617,0.559611592776154,0.252113297349323,"Not Sig","Unchanged","Tbx18","Promoter (<=1kb)","chr9",87729454,87731198,1745
"15784",15784,"peak29228",2.67956605638114,478.152087760703,-1.48967080659466,0.310935050006725,-4.790938836141,1.66002728895997e-06,5.71448413802689e-05,4.24302296843934,"Sig","Down","Minar1","Promoter (<=1kb)","chr9",89621988,89623505,1518
"15786",15786,"peak29230",0.895442771203813,7.86036604999726,-0.15625732240442,1.47381138551458,-0.106022605022734,0.915564417053317,NA,NA,"Not Sig","Unchanged","Ankrd34c","Promoter (<=1kb)","chr9",89737448,89737610,163
"15787",15787,"peak29231",0.82148669176403,6.62959032076557,-0.381834622339108,1.70960874969754,-0.22334620269501,0.823266070754438,NA,NA,"Not Sig","Unchanged","Ankrd34c","Promoter (<=1kb)","chr9",89737778,89737950,173
"15788",15788,"peak29233",2.73365036996823,541.56472660445,0.253655810697922,0.287323444351961,0.882823228261191,0.377331788247553,0.848421517316124,0.0713883256185155,"Not Sig","Unchanged","Rasgrf1","Promoter (<=1kb)","chr9",89908581,89911170,2590
"15789",15789,"peak29235",1.8644618762286,73.1917070336842,-0.532972219619852,0.538599483447382,-0.98955204377191,0.322393119931194,0.807034376713282,0.0931079655271166,"Not Sig","Unchanged","Ctsh","Promoter (<=1kb)","chr9",90054337,90055196,860
"15790",15790,"peak29237",3.33175320559802,2146.61028373634,0.03166239664465,0.246216118364107,0.128595954054589,0.897677367922998,0.993309335965605,0.00291548264032872,"Not Sig","Unchanged","Morf4l1","Promoter (<=1kb)","chr9",90113181,90115100,1920
"15791",15791,"peak29239",2.76711930333963,584.950751609923,-0.660588441214366,0.28078802253665,-2.35262328943586,0.0186415088299962,0.143295682253454,0.843766895448783,"Not Sig","Unchanged","Adamts7","Promoter (<=1kb)","chr9",90162717,90164150,1434
"15793",15793,"peak29251",3.28932532449082,1946.8178721364,-0.547041540302906,0.246638062846905,-2.21799317586463,0.0265552977136094,0.185217557286568,0.732317847722858,"Not Sig","Unchanged","Zic4","Promoter (<=1kb)","chr9",91361436,91362656,1221
"15795",15795,"peak29253",2.46460002018297,291.474133692926,-2.84689786749987,0.358212482090554,-7.94751163020665,1.90295147009755e-15,3.5648124744166e-13,12.4479633111047,"Sig","Down","Zic4","Promoter (<=1kb)","chr9",91369522,91370325,804
"15796",15796,"peak29254",2.57962895262301,379.864713325094,-0.647223466394787,0.319431651134627,-2.02617199671929,0.0427471622263148,0.257258117958242,0.589630911885872,"Not Sig","Unchanged","Zic4","Promoter (<=1kb)","chr9",91378205,91379364,1160
"15797",15797,"peak29255",2.44269616318432,277.138054038227,-1.11661419148069,0.335455710160568,-3.32864863426,0.00087268425339762,0.0128716869637835,1.89036453071408,"Sig","Down","Zic4","Promoter (1-2kb)","chr9",91380252,91381054,803
"15798",15798,"peak29256",2.46348116625741,290.724188040164,-0.675421446452632,0.33736558796876,-2.00204606083053,0.0452797778822599,0.267735096241508,0.572294695286852,"Not Sig","Unchanged","Zic4","Promoter (<=1kb)","chr9",91381199,91382047,849
"15804",15804,"peak29276",3.2322360416797,1707.00990714149,-0.475477124949721,0.271618792711013,-1.75053102991884,0.0800267246202901,0.386738940776218,0.412582096577619,"Not Sig","Unchanged","Chst2","Promoter (<=1kb)","chr9",95405669,95407855,2187
"15807",15807,"peak29280",2.81663727624799,655.597481052155,-0.0752818925288686,0.282279053645298,-0.266693158974045,0.78970542155918,0.986760160582421,0.00578839301741324,"Not Sig","Unchanged","Pcolce2","Promoter (<=1kb)","chr9",95637226,95638260,1035
"15809",15809,"peak29283",2.487826885743,307.487089519166,-0.129651649944155,0.331813514971715,-0.390736495332949,0.695992019756526,0.972819652924114,0.0119676643560016,"Not Sig","Unchanged","Pls1","Promoter (<=1kb)","chr9",95844749,95845569,821
"15819",15819,"peak29299",3.08461725141035,1215.11463447934,-0.0443173760915879,0.829691877781374,-0.0534142580858983,0.957401845120688,0.996940004600462,0.00133097654787541,"Not Sig","Unchanged","Rasa2","Promoter (<=1kb)","chr9",96630455,96631692,1238
"15822",15822,"peak29304",1.24668057925933,17.6473938901408,-0.481867530942608,1.13950343527932,-0.422875013820814,0.672386453657365,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Pxylp1","Promoter (1-2kb)","chr9",96852882,96853223,342
"15823",15823,"peak29305",2.97368941864625,941.216254396849,2.01244488535902,0.272072563152372,7.39672116159676,1.39588232977504e-13,1.95349626515753e-11,10.7091874147556,"Sig","Up","Pxylp1","Promoter (<=1kb)","chr9",96888072,96889892,1821
"15824",15824,"peak29306",1.97105266379918,93.5519111010266,-0.0618276200595904,0.505571933801696,-0.122292429476201,0.9026674274005,0.99405354454014,0.00259022176765828,"Not Sig","Unchanged","Ppia","Promoter (<=1kb)","chr9",96895525,96895797,273
"15825",15825,"peak29308",2.94498171652409,881.011782283996,-0.928082296697789,0.264236149085162,-3.51232145908497,0.000444210354415843,0.00743981202506389,2.12843803723756,"Not Sig","Unchanged","Spsb4","Promoter (<=1kb)","chr9",97017258,97019321,2064
"15826",15826,"peak29310",1.4689727352478,29.4423679054223,-2.1670012235652,0.881574058284494,-2.45810457238509,0.0139672497112391,0.116105813375293,0.935146034752347,"Not Sig","Unchanged","Slc25a36","Promoter (<=1kb)","chr9",97083569,97084066,498
"15827",15827,"peak29311",3.05960331365873,1147.10537213259,-0.0534359180550568,0.265816463792812,-0.201025614789259,0.840678545182868,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Slc25a36","Promoter (<=1kb)","chr9",97110278,97111544,1267
"15830",15830,"peak29320",2.006433235576,101.49233296368,-1.41354051952457,0.506643152745014,-2.79001208615166,0.00527060740118919,0.0550693986305192,1.25908966608042,"Not Sig","Unchanged","Rbp1","Promoter (1-2kb)","chr9",98424549,98425330,782
"15832",15832,"peak29323",2.84974318443239,707.527271691846,-0.175553958541065,0.272014156462667,-0.645385375614301,0.518677478187359,0.923790324008226,0.034426590965681,"Not Sig","Unchanged","Mrps22","Promoter (<=1kb)","chr9",98600983,98601808,826
"15833",15833,"peak29324",1.09488683803665,12.4419037700341,-1.0847379643075,1.25235876452459,-0.866155925150794,0.38640465983537,NA,NA,NA,NA,"Prr23a1","Promoter (<=1kb)","chr9",98842382,98842727,346
"15834",15834,"peak29325",2.34825481277576,222.974301843339,-0.790000205368855,0.357335596904272,-2.21080746562311,0.0270491726399354,0.187316163669816,0.727424745370476,"Not Sig","Unchanged","Foxl2","Promoter (<=1kb)","chr9",98955240,98957185,1946
"15835",15835,"peak29328",3.00473751481444,1010.96824595039,-0.0349169097587827,0.271996296581233,-0.128372739620573,0.89785400327133,0.993309335965605,0.00291548264032872,"Not Sig","Unchanged","Faim","Promoter (<=1kb)","chr9",98985903,98987176,1274
"15838",15838,"peak29332",2.24244873017737,174.762693741098,-0.00333537354851936,0.385451020897806,-0.00865317087693915,0.993095854716111,0.998650584668205,0.000586439396599179,"Not Sig","Unchanged","Esyt3","Promoter (<=1kb)","chr9",99357680,99358711,1032
"15855",15855,"peak29377",2.03840879746869,109.246818304352,0.941016416964984,0.460618576770622,2.04294065506956,0.0410583131508759,0.249866636116258,0.60229172993976,"Not Sig","Unchanged","Ky","Promoter (<=1kb)","chr9",102505784,102506553,770
"15859",15859,"peak29384",2.09090364249851,123.283127294786,-0.154442373787818,0.438695716261038,-0.352048967115785,0.724801539705266,0.979693226840403,0.00890989445800886,"Not Sig","Unchanged","Slco2a1","Promoter (<=1kb)","chr9",103007867,103008903,1037
"15871",15871,"peak29406",0.812260806973848,6.49024075130929,0.513227586193941,1.66323945157604,0.308571075384017,0.757647826287819,NA,NA,"Not Sig","Unchanged","Cpne4","Promoter (<=1kb)","chr9",104569692,104569867,176
"15874",15874,"peak29412",0.89547474022758,7.8609446838243,-1.46067916714695,1.54827985469804,-0.943420637241204,0.345465791402,NA,NA,NA,NA,"Nek11","Promoter (2-3kb)","chr9",105246425,105246597,173
"15875",15875,"peak29413",2.65401254592385,450.829727948332,0.0539341062606588,0.296888328560199,0.181664622931523,0.855845930750447,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Nek11","Promoter (<=1kb)","chr9",105395032,105396085,1054
"15895",15895,"peak29440",1.00530120304268,10.1228127411982,2.89679068106574,1.44540418028835,2.00413885650161,0.0450551880904172,NA,NA,NA,NA,"Grm2","Promoter (<=1kb)","chr9",106647267,106647573,307
"15896",15896,"peak29441",2.22860333120064,169.27909603867,-0.632675282090899,0.388836146952259,-1.62709996755671,0.103715867933818,0.454671865489857,0.342301918547335,"Not Sig","Unchanged","Grm2","Promoter (<=1kb)","chr9",106655604,106656489,886
"15903",15903,"peak29450",2.98059560112592,956.303182610596,0.0971440213312477,0.350717222493336,0.276986743452821,0.781790285254872,0.986466196787127,0.00591779211513246,"Not Sig","Unchanged","Dock3","Promoter (<=1kb)","chr9",107230933,107232282,1350
"15919",15919,"peak29470",2.16080106905537,144.81083876975,-1.17051138074908,0.420983021970301,-2.78042419684958,0.00542879323929271,0.0562870961737435,1.24959115582104,"Not Sig","Unchanged","Slc38a3","Promoter (<=1kb)","chr9",107666369,107667445,1077
"15920",15920,"peak29471",1.78808515511322,61.3882361511759,-0.259110214872167,0.58848257866983,-0.440302269368523,0.659718197317743,0.968630836362538,0.0138417093046335,"Not Sig","Unchanged","Gnat1","Promoter (<=1kb)","chr9",107675744,107676703,960
"15926",15926,"peak29478",2.02220026448314,105.244707266881,-0.0480007457374568,0.462215004727752,-0.103849388804956,0.917288871727,0.99538081289279,0.002010735035734,"Not Sig","Unchanged","Camkv","Promoter (<=1kb)","chr9",107935627,107936711,1085
"15934",15934,"peak29486",3.04918744258235,1119.92113993153,0.993030160754464,0.310293942158962,3.20028858393162,0.00137290049191745,0.0185794514238953,1.73096711311376,"Not Sig","Unchanged","Bsn","Promoter (<=1kb)","chr9",108189067,108190535,1469
"15944",15944,"peak29496",1.41807259444476,26.1862068688116,-2.0628023335701,0.975137786628947,-2.11539575417461,0.0343962313693183,0.221227558936862,0.65516077271685,"Not Sig","Unchanged","Lamb2","Promoter (<=1kb)","chr9",108478666,108479155,490
"15945",15945,"peak29497",1.34411073943421,22.0856781724296,-1.2193875620932,0.926060125785987,-1.31674772311167,0.187923201152885,0.633558081826662,0.1982135647418,"Not Sig","Unchanged","Lamb2","Promoter (<=1kb)","chr9",108479818,108480292,475
"15959",15959,"peak29511",2.42549524166272,266.376091117329,0.347117261856083,0.345554835289719,1.00452150109563,0.31512731289678,0.800982254393942,0.0963771055189581,"Not Sig","Unchanged","Celsr3","Promoter (1-2kb)","chr9",108824340,108825176,837
"15960",15960,"peak29512",3.07186549222701,1179.9551285507,0.34721021646063,0.296641361165006,1.17047135671514,0.241811334435264,0.716340861355918,0.144880275205666,"Not Sig","Unchanged","Celsr3","Promoter (<=1kb)","chr9",108825533,108827142,1610
"15961",15961,"peak29513",0.920585686198304,8.32886238032622,-0.350877197707251,1.44037012044943,-0.243602108045514,0.807538995490804,NA,NA,"Not Sig","Unchanged","Celsr3","Promoter (<=1kb)","chr9",108832404,108832611,208
"15964",15964,"peak29516",2.4117990212622,258.106547288036,0.236605393647912,0.347961082370614,0.679976599785096,0.496519277709178,0.915910863915803,0.0381467896434257,"Not Sig","Unchanged","Pfkfb4","Promoter (<=1kb)","chr9",108991371,108992537,1167
"15965",15965,"peak29517",2.24806160942416,177.036008545323,-0.345092161376829,0.385654383325182,-0.894822349486556,0.370882061092061,0.844288117447252,0.0735093229657988,"Not Sig","Unchanged","Shisa5","Promoter (<=1kb)","chr9",109038232,109039094,863
"15966",15966,"peak29518",1.67833940585123,47.6803468322777,2.80811319054315,0.71974851934126,3.90151992686728,9.55905909835959e-05,0.00203234651482639,2.69200224292008,"Sig","Up","Shisa5","Promoter (<=1kb)","chr9",109054781,109055494,714
"15981",15981,"peak29539",-Inf,0,NA,NA,NA,NA,NA,NA,NA,NA,"Mir6236","Promoter (<=1kb)","chr9",110281176,110281190,15
"15982",15982,"peak29540",-Inf,0,NA,NA,NA,NA,NA,NA,NA,NA,"Mir6236","Promoter (<=1kb)","chr9",110281400,110281461,62
"15986",15986,"peak29544",2.8376209678092,688.05153458269,0.214260609763404,0.279946336991553,0.765363148044578,0.444055330807581,0.890491079078933,0.0503704269320112,"Not Sig","Unchanged","Kif9","Promoter (<=1kb)","chr9",110475865,110477163,1299
"15992",15992,"peak29553",1.29882944934284,19.8989174031428,-0.109098956466772,0.952652784411054,-0.114521217228393,0.908824628128969,0.994109904506638,0.00256559922219406,"Not Sig","Unchanged","Tmie","Promoter (1-2kb)","chr9",110873737,110874129,393
"15993",15993,"peak29554",2.2594257865299,181.729648479443,-0.13387429049872,0.37776249053593,-0.35438746263239,0.72304852906575,0.979285653924712,0.00909060765767618,"Not Sig","Unchanged","Tmie","Promoter (<=1kb)","chr9",110879907,110880737,831
"15994",15994,"peak29555",2.28738990318947,193.816123569526,-0.60987697418745,0.373513134949881,-1.63281265669354,0.102508404316593,0.451619848075329,0.345226979678486,"Not Sig","Unchanged","Lrrc2","Promoter (<=1kb)","chr9",110953562,110954398,837
"16000",16000,"peak29563",1.87680714705382,75.302110268769,-1.03440332645488,0.544596277471787,-1.89939477966495,0.057512589361063,0.312108123514838,0.505694927420043,"Not Sig","Unchanged","Dclk3","Promoter (<=1kb)","chr9",111438836,111439551,716
"16001",16001,"peak29564",2.29464144331504,197.079496159277,-0.358670449930516,0.375473068916379,-0.955249469597499,0.339451554227094,0.820387233504347,0.0859811065456935,"Not Sig","Unchanged","Stac","Promoter (<=1kb)","chr9",111689795,111690685,891
"16005",16005,"peak29569",3.20920697769342,1618.85137208569,0.365023437944668,0.267444019484366,1.36485922791781,0.172297299089876,0.604781959085629,0.218401172510852,"Not Sig","Unchanged","2900079G21Rik","Promoter (<=1kb)","chr9",112233710,112236021,2312
"16006",16006,"peak29570",1.07849652884937,11.9810954711781,-3.94352531278783,1.4615386353749,-2.6982012088762,0.00697152894337664,NA,NA,NA,NA,"2900079G21Rik","Promoter (<=1kb)","chr9",112256495,112256883,389
"16011",16011,"peak29579",1.74272856340966,55.3004370217957,-0.103674829560249,0.60726907216815,-0.170723052287342,0.864441535830165,0.992721182671607,0.00317271105164155,"Not Sig","Unchanged","Ubp1","Promoter (<=1kb)","chr9",113930391,113930675,285
"16012",16012,"peak29580",2.90759198221418,808.336114046741,-0.0794623484955903,0.37906812121405,-0.209625510689463,0.833959967344896,0.992161666657211,0.00341755645811652,"Not Sig","Unchanged","Ubp1","Promoter (<=1kb)","chr9",113930921,113932397,1477
"16014",16014,"peak29582",2.09182486490499,123.544912148959,-1.27251715748172,0.442787687780608,-2.87387656115728,0.0040546740117232,0.0446596062096791,1.35008511068056,"Sig","Down","Susd5","Promoter (<=1kb)","chr9",114057130,114057936,807
"16020",16020,"peak29592",2.81848888561686,658.398580114478,-0.032657368322919,0.278438498773634,-0.11728754632264,0.906632193510048,0.994109904506638,0.00256559922219406,"Not Sig","Unchanged","Cnot10","Promoter (<=1kb)","chr9",114639333,114640328,996
"16023",16023,"peak29598",2.36571429929913,232.120928604098,0.334169424703327,0.353586964892351,0.945084117580704,0.344615933097188,0.824741742713529,0.0836820239025359,"Not Sig","Unchanged","Cmtm7","Promoter (<=1kb)","chr9",114780989,114782181,1193
"16024",16024,"peak29599",2.68633187085829,485.659480381078,-0.0977436437884393,0.295288813199181,-0.33101031742272,0.740636692282889,0.982830847562126,0.007521221020031,"Not Sig","Unchanged","Cmtm8","Promoter (<=1kb)","chr9",114843567,114844672,1106
"16026",16026,"peak29602",2.8845470327032,766.561551831606,0.173446901853796,0.304221118882844,0.57013432364829,0.568586596750583,0.943993365930424,0.0250310577675383,"Not Sig","Unchanged","Osbpl10","Promoter (<=1kb)","chr9",114978010,114979397,1388
"16029",16029,"peak29612",2.49536533974069,312.871021228024,-1.84411377405692,0.330526921118257,-5.57931489458654,2.41467755617987e-08,1.32980541062674e-06,5.87621190435157,"Sig","Down","Tgfbr2","Promoter (<=1kb)","chr9",116174469,116175491,1023
"16036",16036,"peak29630",2.27061628311849,186.473139655791,-0.384748048688051,0.405596312284311,-0.948598488287916,0.342824860160601,0.823853156371803,0.0841501900754276,"Not Sig","Unchanged","Itga9","Promoter (<=1kb)","chr9",118606423,118607348,926
"16037",16037,"peak29633",2.13165963891355,135.412775243482,-0.49091495445891,0.421649524056196,-1.16427252125508,0.244313588750287,0.720255835186874,0.142513214575915,"Not Sig","Unchanged","Itga9","Promoter (1-2kb)","chr9",118837670,118838012,343
"16042",16042,"peak29638",2.41824614844264,261.966735666145,-0.239654995184739,0.338659167257034,-0.707658372651838,0.479157433896732,0.909351827523704,0.0412680560631366,"Not Sig","Unchanged","Dlec1","Promoter (<=1kb)","chr9",119102150,119103093,944
"16043",16043,"peak29639",2.29376225331988,196.680930067116,-0.552406166219349,0.370728326153726,-1.49005653803289,0.136209370626783,0.53368859298119,0.27271207967396,"Not Sig","Unchanged","Acaa1b","Promoter (<=1kb)","chr9",119156442,119157187,746
"16046",16046,"peak29644",2.99244589015404,982.756421268233,0.462194815223428,0.268727224800917,1.71994041752129,0.0854432726806217,0.403649900783294,0.393995149929661,"Not Sig","Unchanged","Acaa1a","Promoter (<=1kb)","chr9",119340708,119342140,1433
"16050",16050,"peak29649",1.63755874190466,43.4068971076788,-1.0116626399818,0.673552605499542,-1.5019801448641,0.133102236667424,0.52759668653027,0.277697940620248,"Not Sig","Unchanged","Scn5a","Promoter (<=1kb)","chr9",119578424,119579158,735
"16052",16052,"peak29652",2.60312663933216,400.983626540022,0.617362671264492,0.315932006354787,1.95409980263666,0.0506894154395624,0.287131400648245,0.541919310524892,"Not Sig","Unchanged","Ttc21a","Promoter (<=1kb)","chr9",119936923,119937902,980
"16054",16054,"peak29657",2.81670235177512,655.695724410027,0.0270132683324344,0.277622810474152,0.0973020490870274,0.922486528788013,0.996541936332834,0.00150442066171398,"Not Sig","Unchanged","Slc25a38","Promoter (<=1kb)","chr9",120110241,120111244,1004
"16058",16058,"peak29665",1.85687000331808,71.9233658703659,1.85329673486683,0.557783050599729,3.32261213902818,0.000891788182952089,0.0130966250991439,1.88284060431771,"Sig","Up","Entpd3","Promoter (<=1kb)","chr9",120539603,120540272,670
"16062",16062,"peak29677",3.02476973058465,1058.69224191135,-0.339436364231638,0.285500799453466,-1.18891563484733,0.234472867025482,0.706808699920507,0.150698113516977,"Not Sig","Unchanged","Ctnnb1","Promoter (<=1kb)","chr9",120933360,120934950,1591
"16063",16063,"peak29680",2.85903400105507,722.826391698337,0.185439942802064,0.288046681037933,0.643784341252812,0.519715289160508,0.924313855454708,0.0341805368450112,"Not Sig","Unchanged","Ulk4","Promoter (<=1kb)","chr9",121276902,121278194,1293
"16067",16067,"peak29686",1.45309567665666,28.3854430121551,-2.12459116776015,0.900984137533673,-2.35807832707903,0.0183698164772987,0.141573146683321,0.849019114959954,"Not Sig","Unchanged","Cck","Promoter (<=1kb)","chr9",121494092,121494707,616
"16068",16068,"peak29687",2.68847873154664,488.066198877639,0.230930468891908,0.289948140280961,0.796454388940502,0.425767976209648,0.878751534147788,0.0561339037686065,"Not Sig","Unchanged","Vipr1","Promoter (<=1kb)","chr9",121642068,121643461,1394
"16069",16069,"peak29688",0.802284892338421,6.3428565913452,-1.0629354074134,1.71717416192996,-0.619002679506166,0.53591459369333,NA,NA,NA,NA,"Vipr1","Promoter (<=1kb)","chr9",121669507,121669697,191
"16070",16070,"peak29690",2.7822523197208,605.692672497906,0.163530623707434,0.330235851199807,0.495193429524075,0.62046358817068,0.958495608209935,0.0184098727019964,"Not Sig","Unchanged","Sec22c","Promoter (<=1kb)","chr9",121704372,121705423,1052
"16074",16074,"peak29694",1.80292972455355,63.5228133970214,-0.42554860252593,0.572650294959634,-0.743121249166434,0.457408275820061,0.897945398963205,0.0467500705152384,"Not Sig","Unchanged","Klhl40","Promoter (<=1kb)","chr9",121777811,121778592,782
"16075",16075,"peak29695",0.607745197816442,4.05270691865072,0.795306021915815,2.10474284101469,0.377863749631476,0.705531812980479,NA,NA,"Not Sig","Unchanged","Hhatl","Promoter (<=1kb)","chr9",121791929,121792108,180
"16078",16078,"peak29698",2.13024063803798,134.971053595478,0.596332272349401,0.46829323293238,1.27341637763002,0.202870328781184,0.659716784039523,0.180642466771412,"Not Sig","Unchanged","1700048O20Rik","Promoter (<=1kb)","chr9",121937628,121938662,1035
"16081",16081,"peak29701",3.01726458363052,1040.55390559427,0.545611310698301,0.320902742936181,1.70023885027,0.0890860073424915,0.413711731541131,0.383302163727793,"Not Sig","Unchanged","Snrk","Promoter (<=1kb)","chr9",122117154,122118607,1454
"16082",16082,"peak29702",1.04100597733039,10.990209654967,1.26811482812902,1.36330067988109,0.930179854556835,0.35227797058656,NA,NA,NA,NA,"Snrk","Promoter (1-2kb)","chr9",122162255,122162623,369
"16083",16083,"peak29703",2.80272700007654,634.931684796865,0.13054952630593,0.2839010164411,0.459841700964866,0.64562984861081,0.965684018540507,0.0151649558341379,"Not Sig","Unchanged","Ano10","Promoter (<=1kb)","chr9",122293619,122295012,1394
"16091",16091,"peak29717",2.34329648743748,220.443088699906,0.837671477444403,0.367580586213785,2.27887845240339,0.0226742916400104,0.164264333863425,0.78445672316132,"Not Sig","Unchanged","Zfp660","Promoter (<=1kb)","chr9",122903028,122903691,664
"16092",16092,"peak29718",2.42941270864162,268.789753270371,-0.933178692975749,0.508679960769089,-1.83451042884577,0.0665782611638423,0.343816672747769,0.463673066838073,"Not Sig","Unchanged","Zfp660","Promoter (1-2kb)","chr9",122904387,122906381,1995
"16093",16093,"peak29719",2.6221406099896,418.929178382796,-0.105117547155523,0.316982826851504,-0.331619060248861,0.740176925295567,0.98267016830296,0.00759222796961245,"Not Sig","Unchanged","Zfp105","Promoter (<=1kb)","chr9",122922845,122923627,783
"16094",16094,"peak29721",3.00361774814176,1008.36496537394,-0.520724553677573,0.262834214371387,-1.98119013889792,0.0475699546731143,0.276277236511447,0.558654896714796,"Not Sig","Unchanged","Kif15","Promoter (<=1kb)","chr9",122950213,122951591,1379
"16095",16095,"peak29722",2.85196799973585,711.16111100307,0.00648065827926837,0.303681794292792,0.0213402923753147,0.982974202481481,0.998559891772102,0.000625881833755496,"Not Sig","Unchanged","Tgm4","Promoter (<=1kb)","chr9",123020571,123021695,1125
"16109",16109,"peak29810",1.98342971161744,96.2564214178225,-0.457596314362755,0.480811534297551,-0.951716591057424,0.341240732849954,0.822489511274643,0.084869631644966,"Not Sig","Unchanged","Dgkk","Promoter (<=1kb)","chrX",6777832,6778685,854
"16110",16110,"peak29811",1.84857756824547,70.5630863750706,-0.468814894434198,0.612837900956698,-0.764990046637673,0.444277471578347,0.890517320964067,0.0503576288947768,"Not Sig","Unchanged","Dgkk","Promoter (<=1kb)","chrX",6779019,6779396,378
"16114",16114,"peak29817",1.80780470414004,64.2398775046425,-0.583983934676559,0.566090961514639,-1.03160794709395,0.302255815984004,0.786069973554378,0.104538792668058,"Not Sig","Unchanged","2010204K13Rik","Promoter (<=1kb)","chrX",7422423,7423109,687
"16118",16118,"peak29823",1.41925393544757,26.2575339357378,-0.774491401544648,0.851310155667159,-0.909764081150531,0.362946941097831,0.83755867044944,0.0769847611747181,"Not Sig","Unchanged","Prickle3","Promoter (<=1kb)","chrX",7657276,7657785,510
"16145",16145,"peak29852",1.06798162655624,11.694499147367,-1.21913452678237,1.32974365771293,-0.916819207755573,0.359237385739416,NA,NA,NA,NA,"Slc38a5","Promoter (<=1kb)","chrX",8271543,8271769,227
"16159",16159,"peak29888",2.69419255090686,494.529895560425,-0.0802728691654748,0.314278844802109,-0.255419257430515,0.798399298665922,0.987731119653164,0.00536126304749248,"Not Sig","Unchanged","Atp6ap2","Promoter (<=1kb)","chrX",12587254,12588418,1165
"16161",16161,"peak29890",2.75455870798794,568.275205888584,-0.125573976522261,0.313028852610433,-0.401157834094415,0.688303922968749,0.971705207957482,0.0124654696164245,"Not Sig","Unchanged","Med14","Promoter (<=1kb)","chrX",12761160,12762918,1759
